epoch,time,LOSS_train,RMSE_train,R2_train,LOSS_dev,RMSE_dev,R2_dev,Lr
1, 280.923504699982, 10811108560103.643, 28186.293, -0.0006832674037984265, 530597859356.7754, 17661.621, -0.016409827456110193, [0.0001]
2, 551.3768567999941, 10699593263375.531, 28040.547, 0.009638661274930516, 506165642415.49695, 17250.201, 0.03039236928806699, [0.0001]
3, 820.5249031999847, 9896857233793.258, 26968.172, 0.08394043231712356, 508913936659.01666, 17296.967, 0.02512775461125527, [0.0001]
